name,lon,lat
DRUG/NARCOTIC,-122.41566966144343,37.78211984889314
OTHER OFFENSES,-122.4131076226929,37.765448018026596
DRUG/NARCOTIC,-122.41566966144343,37.78211984889314
ASSAULT,-122.41293306238356,37.773927452481935
ASSAULT,-122.434457353955,37.76097660908455
ASSAULT,-122.434457353955,37.76097660908455
ASSAULT,-122.41293306238356,37.773927452481935
DRUG/NARCOTIC,-122.41566966144343,37.78211984889314
WARRANTS,-122.404058530625,37.799172684159686
OTHER OFFENSES,-122.41954956878328,37.78495901126281
OTHER OFFENSES,-122.44589358121208,37.780124287805634
DRUG/NARCOTIC,-122.4163057232641,37.77245564402193
TRESPASS,-122.41449691099005,37.76954308872645
OTHER OFFENSES,-122.4310463660887,37.78302957160442
TRESPASS,-122.41449691099005,37.76954308872645
DRUG/NARCOTIC,-122.415754575208,37.78071918239397
OTHER OFFENSES,-122.43455277286995,37.72490073648136
OTHER OFFENSES,-122.40307088677874,37.78778674234962
WARRANTS,-122.404058530625,37.799172684159686
SECONDARY CODES,-122.48552948179348,37.77717011794549
ROBBERY,-122.42607958054528,37.76142677574725
ASSAULT,-122.48552948179348,37.77717011794549
EMBEZZLEMENT,-122.40589536988726,37.78673421849833
OTHER OFFENSES,-122.41771034472549,37.78423628778867
ASSAULT,-122.47769604897356,37.76359154387582
ASSAULT,-122.41967661614986,37.76585109774353
BURGLARY,-122.44333010332457,37.79805786288683
LARCENY/THEFT,-122.44333010332457,37.79805786288683
DRUG/NARCOTIC,-122.49452110947227,37.7815746718896
OTHER OFFENSES,-122.4072440870319,37.786564760768535
OTHER OFFENSES,-122.4148785277667,37.80354085657749
NON-CRIMINAL,-122.39847241600019,37.783342091672075
ASSAULT,-122.39266745472824,37.78994041991025
OTHER OFFENSES,-122.39847241600019,37.783342091672075
OTHER OFFENSES,-122.39847241600019,37.783342091672075
VANDALISM,-122.48783274911248,37.764015219069584
NON-CRIMINAL,-122.42499685907535,37.79932386514855
STOLEN PROPERTY,-122.44880663082242,37.733446659002475
VEHICLE THEFT,-122.42030735572071,37.788698951164704
OTHER OFFENSES,-122.41467078305216,37.77420721671657
"SEX OFFENSES, FORCIBLE",-122.39739496657049,37.76645382972757
DRUG/NARCOTIC,-122.49452110947227,37.7815746718896
ASSAULT,-122.40449925232595,37.76466445995542
LARCENY/THEFT,-122.47564746078615,37.72852806274646
SECONDARY CODES,-122.4148785277667,37.80354085657749
OTHER OFFENSES,-122.38914076620944,37.719678197385576
LARCENY/THEFT,-122.4065209871443,37.785062942166064
ASSAULT,-122.41710489555551,37.77432428679077
WARRANTS,-122.44880663082242,37.733446659002475
ROBBERY,-122.47769604897356,37.76359154387582
WARRANTS,-122.44880663082242,37.733446659002475
SECONDARY CODES,-122.41967661614986,37.76585109774353
WARRANTS,-122.44880663082242,37.733446659002475
WEAPON LAWS,-122.41967661614986,37.76585109774353
WARRANTS,-122.39737311895675,37.78968001568226
OTHER OFFENSES,-122.41564248785478,37.77883231587925
OTHER OFFENSES,-122.4134733313121,37.775163352976286
OTHER OFFENSES,-122.40697950796265,37.739566960911
SECONDARY CODES,-122.39739496657049,37.76645382972757
TRESPASS,-122.43839311533371,37.777318694956
WARRANTS,-122.49452110947227,37.7815746718896
OTHER OFFENSES,-122.40379325948861,37.78232358976164
OTHER OFFENSES,-122.41143163588293,37.75827336756103
OTHER OFFENSES,-122.41143163588293,37.75827336756103
DRUG/NARCOTIC,-122.40947349731987,37.784816365102024
NON-CRIMINAL,-122.45911972172928,37.71534084436495
NON-CRIMINAL,-122.40379325948861,37.78232358976164
LARCENY/THEFT,-122.4072440870319,37.786564760768535
WARRANTS,-122.40784537411074,37.78509432101032
DRUG/NARCOTIC,-122.44880663082242,37.733446659002475
OTHER OFFENSES,-122.41781255878657,37.75710057964281
DRUG/NARCOTIC,-122.44880663082242,37.733446659002475
DRUG/NARCOTIC,-122.44880663082242,37.733446659002475
EMBEZZLEMENT,-122.48971396912424,37.733949768085154
ASSAULT,-122.41937990056414,37.7981432196684
OTHER OFFENSES,-122.42499685907535,37.79932386514855
WARRANTS,-122.39642194376759,37.79414474237039
ASSAULT,-122.42253647830613,37.7787958771466
ASSAULT,-122.45911972172928,37.71534084436495
LARCENY/THEFT,-122.48971396912424,37.733949768085154
WARRANTS,-122.4072440870319,37.786564760768535
DRUG/NARCOTIC,-122.42603656652621,37.759419804663
FRAUD,-122.44880663082242,37.733446659002475
OTHER OFFENSES,-122.44880663082242,37.733446659002475
LARCENY/THEFT,-122.4148785277667,37.80354085657749
STOLEN PROPERTY,-122.4148785277667,37.80354085657749
LARCENY/THEFT,-122.4076335207421,37.78418935014246
OTHER OFFENSES,-122.39978763260487,37.78678343043579
TRESPASS,-122.48783274911248,37.764015219069584
OTHER OFFENSES,-122.41790397756377,37.785167087551706
OTHER OFFENSES,-122.48783274911248,37.764015219069584
DRUG/NARCOTIC,-122.44880663082242,37.733446659002475
DRUG/NARCOTIC,-122.40947349731987,37.784816365102024
BURGLARY,-122.48783274911248,37.764015219069584
OTHER OFFENSES,-122.49452110947227,37.7815746718896
FRAUD,-122.43839311533371,37.777318694956
OTHER OFFENSES,-122.41781255878657,37.75710057964281
STOLEN PROPERTY,-122.41012005443321,37.761760664700326
DRUG/NARCOTIC,-122.41012005443321,37.761760664700326
LARCENY/THEFT,-122.47564746078615,37.72852806274646
ASSAULT,-122.45911972172928,37.71534084436495
ASSAULT,-122.45911972172928,37.71534084436495
ASSAULT,-122.42460684909224,37.78904268636556
SECONDARY CODES,-122.4076335207421,37.78418935014246
DRUG/NARCOTIC,-122.40987662253221,37.78714880797902
LARCENY/THEFT,-122.4076335207421,37.78418935014246
FRAUD,-122.42499685907535,37.79932386514855
ASSAULT,-122.41905886810274,37.75942275062965
ASSAULT,-122.39642194376759,37.79414474237039
OTHER OFFENSES,-122.41012005443321,37.761760664700326
OTHER OFFENSES,-122.4148785277667,37.80354085657749
ASSAULT,-122.45911972172928,37.71534084436495
ASSAULT,-122.45911972172928,37.71534084436495
WARRANTS,-122.42253647830613,37.7787958771466
OTHER OFFENSES,-122.4065209871443,37.785062942166064
TRESPASS,-122.4072440870319,37.786564760768535
ASSAULT,-122.42460684909224,37.78904268636556
WARRANTS,-122.40906106711763,37.796678663754676
OTHER OFFENSES,-122.45911972172928,37.71534084436495
MISSING PERSON,-122.4076335207421,37.78418935014246
OTHER OFFENSES,-122.43839311533371,37.777318694956
OTHER OFFENSES,-122.39250380925108,37.79376876510572
WARRANTS,-122.45055587251251,37.7753351819421
WEAPON LAWS,-122.40784537411074,37.78509432101032
SUSPICIOUS OCC,-122.40871060666346,37.78097067220534
TRESPASS,-122.4072440870319,37.786564760768535
OTHER OFFENSES,-122.40340479147905,37.775420706711
ASSAULT,-122.42724018473604,37.73079224766133
ASSAULT,-122.42724018473604,37.73079224766133
VEHICLE THEFT,-122.44225965058924,37.76421944549281
STOLEN PROPERTY,-122.47564746078615,37.72852806274646
WARRANTS,-122.47564746078615,37.72852806274646
LIQUOR LAWS,-122.42361948889558,37.77171571934058
OTHER OFFENSES,-122.41796448376013,37.75869681664891
OTHER OFFENSES,-122.41796448376013,37.75869681664891
ASSAULT,-122.3888667144925,37.71644767939232
ASSAULT,-122.3888667144925,37.71644767939232
BURGLARY,-122.42143134920515,37.76088992304961
WARRANTS,-122.38771103737282,37.72506754591547
DRUG/NARCOTIC,-122.39318585166616,37.79323041360541
WARRANTS,-122.41193561574543,37.78000644202978
WARRANTS,-122.4065209871443,37.785062942166064
WARRANTS,-122.43425661654892,37.778369846742784
LARCENY/THEFT,-122.4065209871443,37.785062942166064
OTHER OFFENSES,-122.3888667144925,37.71644767939232
WEAPON LAWS,-122.40245963495121,37.71218172736789
WEAPON LAWS,-122.40245963495121,37.71218172736789
OTHER OFFENSES,-122.39318585166616,37.79323041360541
OTHER OFFENSES,-122.4359681368187,37.77475895528212
DRUG/NARCOTIC,-122.42361948889558,37.77171571934058
LARCENY/THEFT,-122.47564746078615,37.72852806274646
OTHER OFFENSES,-122.4102935196898,37.78223058700358
WARRANTS,-122.38771103737282,37.72506754591547
WARRANTS,-122.40340479147905,37.775420706711
BURGLARY,-122.42128871331002,37.76653011224865
NON-CRIMINAL,-122.4072440870319,37.786564760768535
TRESPASS,-122.4072440870319,37.786564760768535
DRIVING UNDER THE INFLUENCE,-122.41641352753537,37.753967121947646
OTHER OFFENSES,-122.42724018473604,37.73079224766133
OTHER OFFENSES,-122.42128871331002,37.76653011224865
WARRANTS,-122.41193561574543,37.78000644202978
LARCENY/THEFT,-122.40842111692216,37.7835699386918
ASSAULT,-122.3888667144925,37.71644767939232
STOLEN PROPERTY,-122.42128871331002,37.76653011224865
LARCENY/THEFT,-122.41856209710514,37.78418470913026
STOLEN PROPERTY,-122.41856209710514,37.78418470913026
WEAPON LAWS,-122.41856209710514,37.78418470913026
OTHER OFFENSES,-122.41856209710514,37.78418470913026
VEHICLE THEFT,-122.42592048743612,37.759827917222864
ASSAULT,-122.40430659839164,37.712155742830895
SUSPICIOUS OCC,-122.41422270476299,37.76532508532617
NON-CRIMINAL,-122.41699108964418,37.777074192256045
OTHER OFFENSES,-122.41592984954755,37.760433000375365
"SEX OFFENSES, FORCIBLE",-122.40059965022849,37.716390947071424
OTHER OFFENSES,-122.42724018473604,37.73079224766133
ASSAULT,-122.40334454479229,37.78983682594985
OTHER OFFENSES,-122.41890420451661,37.7570361132269
OTHER OFFENSES,-122.41890420451661,37.7570361132269
FRAUD,-122.40340479147905,37.775420706711
WEAPON LAWS,-122.40430659839164,37.712155742830895
DRUG/NARCOTIC,-122.40836857934458,37.78077842537316
DRUG/NARCOTIC,-122.40836857934458,37.78077842537316
WEAPON LAWS,-122.42361948889558,37.77171571934058
LARCENY/THEFT,-122.40842111692216,37.7835699386918
NON-CRIMINAL,-122.40430659839164,37.712155742830895
NON-CRIMINAL,-122.44696425423992,37.77568322075182
ASSAULT,-122.46445291142116,37.76032661200927
NON-CRIMINAL,-122.4065209871443,37.785062942166064
OTHER OFFENSES,-122.46621761717323,37.716112158632434
OTHER OFFENSES,-122.46621761717323,37.716112158632434
OTHER OFFENSES,-122.3888667144925,37.71644767939232
SUSPICIOUS OCC,-122.44696425423992,37.77568322075182
STOLEN PROPERTY,-122.43686333760364,37.79961996899933
DRUG/NARCOTIC,-122.43686333760364,37.79961996899933
ASSAULT,-122.42283580175655,37.805335573675855
SUSPICIOUS OCC,-122.41193561574543,37.78000644202978
OTHER OFFENSES,-122.3888667144925,37.71644767939232
"SEX OFFENSES, FORCIBLE",-122.40059965022849,37.716390947071424
ASSAULT,-122.46445291142116,37.76032661200927
"SEX OFFENSES, FORCIBLE",-122.40059965022849,37.716390947071424
OTHER OFFENSES,-122.43686333760364,37.79961996899933
WARRANTS,-122.43686333760364,37.79961996899933
OTHER OFFENSES,-122.43686333760364,37.79961996899933
OTHER OFFENSES,-122.4359681368187,37.77475895528212
DISORDERLY CONDUCT,-122.42013210842975,37.78034303653807
DRUG/NARCOTIC,-122.43686333760364,37.79961996899933
DRUG/NARCOTIC,-122.43686333760364,37.79961996899933
TRESPASS,-122.42013210842975,37.78034303653807
OTHER OFFENSES,-122.4776438869026,37.78607829838668
BURGLARY,-122.43686333760364,37.79961996899933
VANDALISM,-122.4053371947552,37.75240894095764
OTHER OFFENSES,-122.41172377812642,37.77866744391316
WARRANTS,-122.40836857934458,37.78077842537316
WARRANTS,-122.41108692372009,37.778163427876855
OTHER OFFENSES,-122.46445291142116,37.76032661200927
NON-CRIMINAL,-122.38951764803555,37.77246824000607
FRAUD,-122.41108692372009,37.778163427876855
OTHER OFFENSES,-122.45440084450972,37.7171649328136
ASSAULT,-122.45440084450972,37.7171649328136
WEAPON LAWS,-122.42013210842975,37.78034303653807
OTHER OFFENSES,-122.4776438869026,37.78607829838668
ASSAULT,-122.40334454479229,37.78983682594985
ASSAULT,-122.40428249774496,37.79822493454871
OTHER OFFENSES,-122.40428249774496,37.79822493454871
OTHER OFFENSES,-122.40428249774496,37.79822493454871
BURGLARY,-122.4072440870319,37.786564760768535
LARCENY/THEFT,-122.40761288538702,37.788448601970465
BURGLARY,-122.43686333760364,37.79961996899933
LARCENY/THEFT,-122.43686333760364,37.79961996899933
NON-CRIMINAL,-122.40059965022849,37.716390947071424
OTHER OFFENSES,-122.41856209710514,37.78418470913026
OTHER OFFENSES,-122.42724018473604,37.73079224766133
BURGLARY,-122.40906106711763,37.796678663754676
WARRANTS,-122.40245963495121,37.71218172736789
VANDALISM,-122.3888667144925,37.71644767939232
TRESPASS,-122.44696425423992,37.77568322075182
WARRANTS,-122.3888667144925,37.71644767939232
OTHER OFFENSES,-122.41422270476299,37.76532508532617
BURGLARY,-122.47036791899444,37.744203110868156
STOLEN PROPERTY,-122.47036791899444,37.744203110868156
OTHER OFFENSES,-122.43686333760364,37.79961996899933
ASSAULT,-122.41107142306448,37.7817511307229
WARRANTS,-122.41076876634321,37.78321451900128
OTHER OFFENSES,-122.40648197274312,37.78273178848874
OTHER OFFENSES,-122.40648197274312,37.78273178848874
BURGLARY,-122.41515594105387,37.76369793088832
OTHER OFFENSES,-122.46427987944624,37.780033299100644
WARRANTS,-122.4053371947552,37.75240894095764
ASSAULT,-122.49387086486479,37.76461600080957
OTHER OFFENSES,-122.49387086486479,37.76461600080957
LARCENY/THEFT,-122.41564282577595,37.8077624944954
OTHER OFFENSES,-122.47769604897356,37.76359154387582
OTHER OFFENSES,-122.47769604897356,37.76359154387582
OTHER OFFENSES,-122.43869507536512,37.71969202629292
LARCENY/THEFT,-122.40307000084677,37.785268630908725
DRUG/NARCOTIC,-122.41816150740787,37.77774359825214
OTHER OFFENSES,-122.41816150740787,37.77774359825214
ASSAULT,-122.44341741324006,37.77337033536616
ASSAULT,-122.42796276926023,37.72669255559826
OTHER OFFENSES,-122.41580571058981,37.80821200645997
WARRANTS,-122.41580571058981,37.80821200645997
VANDALISM,-122.42796276926023,37.72669255559826
ASSAULT,-122.44341741324006,37.77337033536616
ASSAULT,-122.44341741324006,37.77337033536616
OTHER OFFENSES,-122.40340479147905,37.775420706711
ASSAULT,-122.41180013475322,37.78408903668685
ASSAULT,-122.41180013475322,37.78408903668685
WARRANTS,-122.40909322854523,37.785389821778736
DRUG/NARCOTIC,-122.40816295385729,37.780534538527796
WARRANTS,-122.42936614453457,37.731512332857314
LARCENY/THEFT,-122.41641961495036,37.75475683327678
ASSAULT,-122.41641961495036,37.75475683327678
WARRANTS,-122.4124473731242,37.77563367344303
ASSAULT,-122.40921298989778,37.798466974684686
ASSAULT,-122.3887230510563,37.731726286076395
OTHER OFFENSES,-122.41641961495036,37.75475683327678
DRUG/NARCOTIC,-122.41515594105387,37.76369793088832
OTHER OFFENSES,-122.40340479147905,37.775420706711
WARRANTS,-122.45050562174377,37.71300055203224
WEAPON LAWS,-122.39591866594674,37.722108976156036
OTHER OFFENSES,-122.45294900381359,37.766374122188566
WARRANTS,-122.39591866594674,37.722108976156036
OTHER OFFENSES,-122.40842111692216,37.7835699386918
ROBBERY,-122.40842111692216,37.7835699386918
ASSAULT,-122.39387025351135,37.726640125947206
FORGERY/COUNTERFEITING,-122.41323751667595,37.78284302332129
WEAPON LAWS,-122.41816150740787,37.77774359825214
NON-CRIMINAL,-122.41323751667595,37.78284302332129
WEAPON LAWS,-122.39591866594674,37.722108976156036
WARRANTS,-122.44443220795378,37.77463542236274
DRUG/NARCOTIC,-122.42087463241484,37.79149430519063
WARRANTS,-122.4744446395947,37.71830220476605
DRIVING UNDER THE INFLUENCE,-122.41635198735192,37.7816031438671
FORGERY/COUNTERFEITING,-122.43788553351284,37.78172637881699
WARRANTS,-122.4082080746444,37.75773275938933
NON-CRIMINAL,-122.43788553351284,37.78172637881699
OTHER OFFENSES,-122.41790397756377,37.785167087551706
OTHER OFFENSES,-122.41790397756377,37.785167087551706
WEAPON LAWS,-122.4082080746444,37.75773275938933
OTHER OFFENSES,-122.45050562174377,37.71300055203224
OTHER OFFENSES,-122.4082080746444,37.75773275938933
OTHER OFFENSES,-122.38875579498995,37.74031922296752
OTHER OFFENSES,-122.38875579498995,37.74031922296752
ASSAULT,-122.42445060315218,37.76718358738806
ASSAULT,-122.40921298989778,37.798466974684686
SUSPICIOUS OCC,-122.42936614453457,37.731512332857314
DRUG/NARCOTIC,-122.41635198735192,37.7816031438671
ASSAULT,-122.41133956255713,37.781270743449376
ROBBERY,-122.434457353955,37.76097660908455
ASSAULT,-122.40340479147905,37.775420706711
OTHER OFFENSES,-122.40340479147905,37.775420706711
ASSAULT,-122.39455947138235,37.745498654837206
DRUG/NARCOTIC,-122.40816295385729,37.780534538527796
VANDALISM,-122.45045260056379,37.76950326298874
OTHER OFFENSES,-122.40340479147905,37.775420706711
OTHER OFFENSES,-122.41241426358104,37.783003796453364
SUSPICIOUS OCC,-122.40340479147905,37.775420706711
SECONDARY CODES,-122.40921298989778,37.798466974684686
ASSAULT,-122.38910692238258,37.75710952002713
DRUG/NARCOTIC,-122.4124473731242,37.77563367344303
OTHER OFFENSES,-122.44596404503821,37.741198549889376
TRESPASS,-122.41133956255713,37.781270743449376
OTHER OFFENSES,-122.40842111692216,37.7835699386918
OTHER OFFENSES,-122.41816150740787,37.77774359825214
OTHER OFFENSES,-122.41748832363884,37.76518180399061
VANDALISM,-122.43501209378908,37.76176771829544
OTHER OFFENSES,-122.4124473731242,37.77563367344303
DRUG/NARCOTIC,-122.45050562174377,37.71300055203224
"SEX OFFENSES, FORCIBLE",-122.4065209871443,37.785062942166064
ROBBERY,-122.41378946723174,37.806552652983946
DRIVING UNDER THE INFLUENCE,-122.41748832363884,37.76518180399061
OTHER OFFENSES,-122.41635198735192,37.7816031438671
OTHER OFFENSES,-122.41790397756377,37.785167087551706
WARRANTS,-122.3871816359951,37.720966961549934
ASSAULT,-122.39344178411909,37.73088112800031
"SEX OFFENSES, FORCIBLE",-122.41983493861801,37.786358036274315
ASSAULT,-122.41093920555171,37.779212259008546
ASSAULT,-122.39424398932607,37.72547741224743
OTHER OFFENSES,-122.40630013873282,37.77551311299367
WEAPON LAWS,-122.4122241647361,37.78207293120293
ASSAULT,-122.39344178411909,37.73088112800031
NON-CRIMINAL,-122.40092295577524,37.789760181992406
NON-CRIMINAL,-122.38789739233916,37.72950441589524
DRUG/NARCOTIC,-122.4122241647361,37.78207293120293
LARCENY/THEFT,-122.4065209871443,37.785062942166064
NON-CRIMINAL,-122.42220157979344,37.76814038365133
DISORDERLY CONDUCT,-122.41569492213361,37.782585196846725
WARRANTS,-122.41340129915474,37.78090607768701
WEAPON LAWS,-122.40985372994119,37.78338623793817
WEAPON LAWS,-122.40985372994119,37.78338623793817
OTHER OFFENSES,-122.43456373730044,37.784150491588676
OTHER OFFENSES,-122.40630013873282,37.77551311299367
OTHER OFFENSES,-122.41269835914731,37.805310937912466
OTHER OFFENSES,-122.3887235189802,37.723753062118355
DRUG/NARCOTIC,-122.41569492213361,37.782585196846725
DRIVING UNDER THE INFLUENCE,-122.41796448376013,37.75869681664891
OTHER OFFENSES,-122.45052276174896,37.76859261842677
WEAPON LAWS,-122.4122241647361,37.78207293120293
WEAPON LAWS,-122.4122241647361,37.78207293120293
WARRANTS,-122.41340129915474,37.78090607768701
EMBEZZLEMENT,-122.42107160116892,37.75569414302476
WARRANTS,-122.42220157979344,37.76814038365133
BURGLARY,-122.41269835914731,37.805310937912466
FRAUD,-122.4065209871443,37.785062942166064
DRUNKENNESS,-122.43402970719995,37.7337081729444
"SEX OFFENSES, FORCIBLE",-122.41983493861801,37.786358036274315
DRUG/NARCOTIC,-122.40816295385729,37.780534538527796
"SEX OFFENSES, FORCIBLE",-122.41983493861801,37.786358036274315
WEAPON LAWS,-122.4122241647361,37.78207293120293
OTHER OFFENSES,-122.40221010773466,37.72810422236569
